id,label
42582,HALLUCINATION
42585,HALLUCINATION
42586,HALLUCINATION
42587,HALLUCINATION
42589,HALLUCINATION
42588,HALLUCINATION
42590,CONSISTENT
42594,CONSISTENT
42591,HALLUCINATION
42593,HALLUCINATION
42592,CONSISTENT
42595,HALLUCINATION
42597,CONSISTENT
42599,HALLUCINATION
42598,HALLUCINATION
42596,PARTIAL
42600,CONSISTENT
42602,HALLUCINATION
42601,HALLUCINATION
42603,CONSISTENT
42604,CONSISTENT
42572,CONSISTENT
42605,HALLUCINATION
42606,CONSISTENT
42608,HALLUCINATION
42609,CONSISTENT
42610,CONSISTENT
42611,HALLUCINATION
42607,HALLUCINATION
42612,HALLUCINATION
42583,HALLUCINATION
42613,HALLUCINATION
42615,PARTIAL
42614,HALLUCINATION
42619,HALLUCINATION
42618,HALLUCINATION
42617,HALLUCINATION
42616,HALLUCINATION
42620,HALLUCINATION
42622,HALLUCINATION
42621,HALLUCINATION
42625,HALLUCINATION
42623,CONSISTENT
42624,CONSISTENT
42626,PARTIAL
42627,CONSISTENT
42629,CONSISTENT
42631,CONSISTENT
42630,HALLUCINATION
42632,PARTIAL
42628,CONSISTENT
42633,HALLUCINATION
42634,CONSISTENT
42635,CONSISTENT
42637,HALLUCINATION
42639,CONSISTENT
42640,HALLUCINATION
42636,CONSISTENT
42638,PARTIAL
42642,CONSISTENT
42641,HALLUCINATION
42643,HALLUCINATION
42645,HALLUCINATION
42646,HALLUCINATION
42647,HALLUCINATION
42644,HALLUCINATION
42649,CONSISTENT
42648,HALLUCINATION
42651,HALLUCINATION
42650,CONSISTENT
42653,CONSISTENT
42652,HALLUCINATION
42654,CONSISTENT
42656,PARTIAL
42655,CONSISTENT
42658,HALLUCINATION
42657,CONSISTENT
42659,CONSISTENT
42661,HALLUCINATION
42662,CONSISTENT
42660,CONSISTENT
42664,HALLUCINATION
42663,HALLUCINATION
42665,CONSISTENT
42667,HALLUCINATION
42668,HALLUCINATION
42666,PARTIAL
42670,CONSISTENT
42669,CONSISTENT
42671,PARTIAL
42672,HALLUCINATION
42673,CONSISTENT
42675,HALLUCINATION
42674,HALLUCINATION
42676,HALLUCINATION
42677,CONSISTENT
42678,HALLUCINATION
42679,HALLUCINATION
42680,CONSISTENT
42681,HALLUCINATION
42682,CONSISTENT
42683,HALLUCINATION
42684,HALLUCINATION
42685,HALLUCINATION
42686,CONSISTENT
42687,HALLUCINATION
42689,CONSISTENT
42688,HALLUCINATION
42690,CONSISTENT
42692,PARTIAL
42691,HALLUCINATION
42693,HALLUCINATION
42694,HALLUCINATION
42696,CONSISTENT
42695,HALLUCINATION
42697,HALLUCINATION
42698,CONSISTENT
42702,CONSISTENT
42699,PARTIAL
42700,HALLUCINATION
42704,CONSISTENT
42703,CONSISTENT
42701,CONSISTENT
42705,CONSISTENT
42706,PARTIAL
42711,HALLUCINATION
42709,HALLUCINATION
42708,CONSISTENT
42710,HALLUCINATION
42712,CONSISTENT
42713,HALLUCINATION
42714,HALLUCINATION
42718,HALLUCINATION
42715,CONSISTENT
42716,CONSISTENT
42719,CONSISTENT
42717,CONSISTENT
42720,CONSISTENT
42721,PARTIAL
42722,HALLUCINATION
42723,CONSISTENT
42724,CONSISTENT
42725,HALLUCINATION
42726,PARTIAL
42727,HALLUCINATION
42731,HALLUCINATION
42729,HALLUCINATION
42728,HALLUCINATION
42732,CONSISTENT
42730,HALLUCINATION
42733,HALLUCINATION
42734,HALLUCINATION
42736,HALLUCINATION
42735,HALLUCINATION
42741,HALLUCINATION
42740,HALLUCINATION
42739,HALLUCINATION
42707,PARTIAL
42742,HALLUCINATION
42743,HALLUCINATION
42744,CONSISTENT
42745,HALLUCINATION
42747,PARTIAL
42746,CONSISTENT
42749,CONSISTENT
42748,CONSISTENT
42750,CONSISTENT
42751,HALLUCINATION
42752,HALLUCINATION
42754,HALLUCINATION
42755,HALLUCINATION
42753,CONSISTENT
42757,CONSISTENT
42756,HALLUCINATION
42758,CONSISTENT
42759,HALLUCINATION
42760,CONSISTENT
42761,HALLUCINATION
42763,HALLUCINATION
42762,HALLUCINATION
42764,HALLUCINATION
42765,HALLUCINATION
42766,CONSISTENT
42738,HALLUCINATION
42737,HALLUCINATION
42768,HALLUCINATION
42767,CONSISTENT
42769,HALLUCINATION
42770,HALLUCINATION
42771,HALLUCINATION
42772,HALLUCINATION
42775,HALLUCINATION
42774,HALLUCINATION
42773,CONSISTENT
42776,CONSISTENT
42777,HALLUCINATION
42778,CONSISTENT
42779,HALLUCINATION
42781,CONSISTENT
42780,CONSISTENT
42782,CONSISTENT
42783,CONSISTENT
42784,PARTIAL
42785,HALLUCINATION
42786,HALLUCINATION
42788,CONSISTENT
42790,CONSISTENT
42789,HALLUCINATION
42787,HALLUCINATION
42791,HALLUCINATION
42793,HALLUCINATION
42794,CONSISTENT
42795,CONSISTENT
42796,HALLUCINATION
42797,PARTIAL
42799,HALLUCINATION
42798,HALLUCINATION
42800,HALLUCINATION
42802,HALLUCINATION
42801,CONSISTENT
42491,CONSISTENT
42803,PARTIAL
42804,CONSISTENT
42805,HALLUCINATION
42807,HALLUCINATION
42810,CONSISTENT
42806,HALLUCINATION
42808,CONSISTENT
42809,HALLUCINATION
42811,HALLUCINATION
42814,CONSISTENT
42816,HALLUCINATION
42817,HALLUCINATION
42812,CONSISTENT
42813,CONSISTENT
42815,HALLUCINATION
42819,PARTIAL
42823,CONSISTENT
42821,HALLUCINATION
42820,HALLUCINATION
42822,HALLUCINATION
42824,HALLUCINATION
42818,PARTIAL
42825,PARTIAL
42792,PARTIAL
42827,HALLUCINATION
42831,CONSISTENT
42829,CONSISTENT
42828,CONSISTENT
42830,CONSISTENT
42826,HALLUCINATION
42832,HALLUCINATION
42833,CONSISTENT
42834,HALLUCINATION
42837,HALLUCINATION
42836,HALLUCINATION
42835,CONSISTENT
42838,CONSISTENT
42839,PARTIAL
42841,CONSISTENT
42840,CONSISTENT
42845,CONSISTENT
42844,CONSISTENT
42842,CONSISTENT
42846,HALLUCINATION
42843,HALLUCINATION
42848,CONSISTENT
42847,HALLUCINATION
42849,CONSISTENT
42852,HALLUCINATION
42851,PARTIAL
42850,HALLUCINATION
42853,HALLUCINATION
42854,PARTIAL
42857,PARTIAL
42856,HALLUCINATION
42855,CONSISTENT
42861,HALLUCINATION
42860,CONSISTENT
42859,CONSISTENT
42858,HALLUCINATION
42862,HALLUCINATION
42865,HALLUCINATION
42866,CONSISTENT
42863,HALLUCINATION
42868,HALLUCINATION
42864,CONSISTENT
42869,HALLUCINATION
42867,CONSISTENT
42870,PARTIAL
42871,CONSISTENT
42874,CONSISTENT
42872,CONSISTENT
42875,HALLUCINATION
42876,CONSISTENT
42878,HALLUCINATION
42877,HALLUCINATION
42879,PARTIAL
42880,PARTIAL
42881,HALLUCINATION
42882,HALLUCINATION
42884,HALLUCINATION
42883,CONSISTENT
42885,HALLUCINATION
42886,HALLUCINATION
42887,HALLUCINATION
42888,CONSISTENT
42892,HALLUCINATION
42889,CONSISTENT
42890,HALLUCINATION
42893,HALLUCINATION
42891,CONSISTENT
42894,PARTIAL
42895,PARTIAL
42873,CONSISTENT
42898,PARTIAL
42897,HALLUCINATION
42900,CONSISTENT
42896,HALLUCINATION
42901,HALLUCINATION
42903,HALLUCINATION
42906,CONSISTENT
42902,PARTIAL
42904,CONSISTENT
42907,CONSISTENT
42908,HALLUCINATION
42909,HALLUCINATION
42911,HALLUCINATION
42910,PARTIAL
42913,CONSISTENT
42912,PARTIAL
42915,CONSISTENT
42919,HALLUCINATION
42916,HALLUCINATION
42918,CONSISTENT
42920,HALLUCINATION
42914,HALLUCINATION
42921,HALLUCINATION
42922,CONSISTENT
42923,HALLUCINATION
42924,CONSISTENT
42925,CONSISTENT
42927,PARTIAL
42928,HALLUCINATION
42929,HALLUCINATION
42930,HALLUCINATION
42931,HALLUCINATION
42899,CONSISTENT
42932,HALLUCINATION
42933,PARTIAL
42917,HALLUCINATION
42938,PARTIAL
42936,HALLUCINATION
42935,HALLUCINATION
42937,HALLUCINATION
42905,HALLUCINATION
42939,HALLUCINATION
42940,HALLUCINATION
42941,PARTIAL
42942,CONSISTENT
42944,HALLUCINATION
42945,HALLUCINATION
42946,CONSISTENT
42948,HALLUCINATION
42947,PARTIAL
42949,CONSISTENT
42926,PARTIAL
42951,HALLUCINATION
42950,HALLUCINATION
42952,NOT_APPLICABLE
42954,HALLUCINATION
42953,CONSISTENT
42957,HALLUCINATION
42956,HALLUCINATION
42934,CONSISTENT
42955,CONSISTENT
42958,CONSISTENT
42962,CONSISTENT
42960,HALLUCINATION
42959,CONSISTENT
42961,CONSISTENT
42963,HALLUCINATION
42964,CONSISTENT
42965,HALLUCINATION
42967,HALLUCINATION
42966,CONSISTENT
42970,PARTIAL
42969,HALLUCINATION
42972,PARTIAL
42973,PARTIAL
42974,CONSISTENT
42971,CONSISTENT
42975,CONSISTENT
42976,HALLUCINATION
42979,PARTIAL
42977,CONSISTENT
42978,HALLUCINATION
42980,HALLUCINATION
42981,HALLUCINATION
42982,HALLUCINATION
42983,HALLUCINATION
42984,HALLUCINATION
42985,HALLUCINATION
42986,HALLUCINATION
42987,PARTIAL
42988,HALLUCINATION
42989,CONSISTENT
42990,CONSISTENT
42991,HALLUCINATION
42993,HALLUCINATION
42992,HALLUCINATION
42994,CONSISTENT
42995,HALLUCINATION
42997,HALLUCINATION
42996,HALLUCINATION
42999,HALLUCINATION
42998,HALLUCINATION
42968,CONSISTENT
43000,HALLUCINATION
43001,HALLUCINATION
43003,HALLUCINATION
43004,HALLUCINATION
43007,HALLUCINATION
43005,HALLUCINATION
43006,HALLUCINATION
43008,PARTIAL
43010,HALLUCINATION
43009,HALLUCINATION
43012,CONSISTENT
43013,CONSISTENT
43014,HALLUCINATION
43016,HALLUCINATION
43015,HALLUCINATION
43017,HALLUCINATION
43018,HALLUCINATION
43019,HALLUCINATION
43020,CONSISTENT
43022,HALLUCINATION
43021,HALLUCINATION
43023,CONSISTENT
43002,HALLUCINATION
43025,CONSISTENT
43027,CONSISTENT
43026,HALLUCINATION
43028,HALLUCINATION
43029,HALLUCINATION
43011,HALLUCINATION
43030,HALLUCINATION
43031,PARTIAL
43032,HALLUCINATION
43033,CONSISTENT
43037,CONSISTENT
43034,HALLUCINATION
43035,HALLUCINATION
43036,HALLUCINATION
43038,HALLUCINATION
43024,HALLUCINATION
43039,CONSISTENT
43040,CONSISTENT
43042,HALLUCINATION
43043,PARTIAL
43044,HALLUCINATION
43045,CONSISTENT
43047,HALLUCINATION
43041,HALLUCINATION
43048,CONSISTENT
43046,HALLUCINATION
43049,HALLUCINATION
43051,CONSISTENT
43052,HALLUCINATION
43050,HALLUCINATION
43054,HALLUCINATION
43055,CONSISTENT
43053,HALLUCINATION
43057,HALLUCINATION
43056,HALLUCINATION
43058,HALLUCINATION
43062,PARTIAL
43059,CONSISTENT
43060,PARTIAL
43061,HALLUCINATION
43063,HALLUCINATION
43064,CONSISTENT
43065,CONSISTENT
43067,HALLUCINATION
43068,HALLUCINATION
43066,HALLUCINATION
43070,CONSISTENT
43072,CONSISTENT
43071,HALLUCINATION
43074,CONSISTENT
43075,HALLUCINATION
43073,HALLUCINATION
43076,HALLUCINATION
43079,PARTIAL
43077,PARTIAL
43078,CONSISTENT
43082,HALLUCINATION
43080,HALLUCINATION
43081,HALLUCINATION
43083,CONSISTENT
43085,HALLUCINATION
43088,CONSISTENT
43087,CONSISTENT
43086,PARTIAL
43090,HALLUCINATION
43091,HALLUCINATION
43092,HALLUCINATION
43093,HALLUCINATION
43094,HALLUCINATION
43097,PARTIAL
43095,CONSISTENT
43096,HALLUCINATION
43099,CONSISTENT
43100,HALLUCINATION
43101,PARTIAL
43098,HALLUCINATION
43089,CONSISTENT
43103,CONSISTENT
43102,CONSISTENT
43105,HALLUCINATION
43104,CONSISTENT
43084,CONSISTENT
43106,PARTIAL
43107,HALLUCINATION
43111,HALLUCINATION
43110,CONSISTENT
43109,CONSISTENT
43114,PARTIAL
43112,HALLUCINATION
43113,HALLUCINATION
43116,CONSISTENT
43115,HALLUCINATION
43117,HALLUCINATION
43069,HALLUCINATION
43118,HALLUCINATION
43119,HALLUCINATION
43120,CONSISTENT
43121,HALLUCINATION
43122,HALLUCINATION
43123,CONSISTENT
43125,HALLUCINATION
43124,PARTIAL
43126,HALLUCINATION
43128,HALLUCINATION
43127,CONSISTENT
43129,CONSISTENT
43132,HALLUCINATION
43131,HALLUCINATION
43130,HALLUCINATION
43108,HALLUCINATION
43133,HALLUCINATION
43134,HALLUCINATION
43135,PARTIAL
43137,CONSISTENT
43136,HALLUCINATION
43139,HALLUCINATION
43141,HALLUCINATION
43140,HALLUCINATION
43143,CONSISTENT
43142,HALLUCINATION
43144,HALLUCINATION
43145,CONSISTENT
43147,HALLUCINATION
43146,PARTIAL
43148,HALLUCINATION
43149,PARTIAL
43152,CONSISTENT
43150,HALLUCINATION
43151,HALLUCINATION
43138,PARTIAL
43153,HALLUCINATION
43154,HALLUCINATION
43155,CONSISTENT
43157,CONSISTENT
43159,CONSISTENT
43158,CONSISTENT
42943,CONSISTENT
43162,HALLUCINATION
43160,HALLUCINATION
43161,HALLUCINATION
43163,HALLUCINATION
43165,HALLUCINATION
43164,HALLUCINATION
43166,HALLUCINATION
43169,HALLUCINATION
43168,HALLUCINATION
43167,HALLUCINATION
43156,HALLUCINATION
43170,HALLUCINATION
43172,HALLUCINATION
43171,HALLUCINATION
43173,HALLUCINATION
43174,CONSISTENT
43177,CONSISTENT
43178,CONSISTENT
43180,PARTIAL
43175,HALLUCINATION
43176,HALLUCINATION
43179,HALLUCINATION
43181,CONSISTENT
43182,HALLUCINATION
43183,HALLUCINATION
43186,CONSISTENT
43185,CONSISTENT
43184,HALLUCINATION
43187,HALLUCINATION
43189,PARTIAL
43188,HALLUCINATION
43190,HALLUCINATION
43191,HALLUCINATION
43193,HALLUCINATION
43192,CONSISTENT
43194,HALLUCINATION
43199,PARTIAL
43198,CONSISTENT
43195,HALLUCINATION
43197,HALLUCINATION
43196,HALLUCINATION
43200,HALLUCINATION
43202,HALLUCINATION
43201,HALLUCINATION
43203,CONSISTENT
43205,PARTIAL
43204,CONSISTENT
43206,PARTIAL
43207,CONSISTENT
43208,HALLUCINATION
43209,HALLUCINATION
43210,HALLUCINATION
43212,HALLUCINATION
43213,CONSISTENT
43211,HALLUCINATION
43214,CONSISTENT
43215,HALLUCINATION
43217,HALLUCINATION
43218,HALLUCINATION
43216,HALLUCINATION
43220,HALLUCINATION
43219,HALLUCINATION
43223,HALLUCINATION
43222,CONSISTENT
43221,HALLUCINATION
43225,CONSISTENT
43224,HALLUCINATION
43226,CONSISTENT
43229,HALLUCINATION
43227,CONSISTENT
43231,HALLUCINATION
43228,CONSISTENT
43230,CONSISTENT
43233,HALLUCINATION
43232,CONSISTENT
43234,CONSISTENT
43235,HALLUCINATION
43239,CONSISTENT
43236,HALLUCINATION
43237,CONSISTENT
43238,CONSISTENT
43243,HALLUCINATION
43241,HALLUCINATION
43242,HALLUCINATION
43240,HALLUCINATION
43244,CONSISTENT
43245,HALLUCINATION
43247,HALLUCINATION
43246,HALLUCINATION
43250,HALLUCINATION
43249,HALLUCINATION
43251,CONSISTENT
43248,CONSISTENT
43254,HALLUCINATION
43252,CONSISTENT
43253,HALLUCINATION
43255,HALLUCINATION
43257,CONSISTENT
43256,CONSISTENT
43258,HALLUCINATION
43259,HALLUCINATION
43262,CONSISTENT
43261,HALLUCINATION
43260,HALLUCINATION
43263,PARTIAL
43264,HALLUCINATION
43266,CONSISTENT
43265,CONSISTENT
43267,HALLUCINATION
43269,HALLUCINATION
43268,HALLUCINATION
43270,HALLUCINATION
43271,HALLUCINATION
43273,PARTIAL
43274,HALLUCINATION
43277,HALLUCINATION
43276,HALLUCINATION
43272,HALLUCINATION
43275,CONSISTENT
43279,CONSISTENT
43278,HALLUCINATION
43280,CONSISTENT
43282,CONSISTENT
43281,PARTIAL
43283,HALLUCINATION
43284,HALLUCINATION
43285,HALLUCINATION
43287,PARTIAL
43288,HALLUCINATION
43286,PARTIAL
43293,CONSISTENT
43290,PARTIAL
43291,HALLUCINATION
43296,CONSISTENT
43292,HALLUCINATION
43289,HALLUCINATION
43294,CONSISTENT
43295,PARTIAL
43297,CONSISTENT
43300,CONSISTENT
43301,CONSISTENT
43299,CONSISTENT
43298,CONSISTENT
43306,CONSISTENT
43303,HALLUCINATION
43307,HALLUCINATION
43305,HALLUCINATION
43304,CONSISTENT
43302,CONSISTENT
43308,CONSISTENT
43310,HALLUCINATION
43309,HALLUCINATION
43311,PARTIAL
43312,PARTIAL
43314,HALLUCINATION
43315,CONSISTENT
43313,HALLUCINATION
43316,CONSISTENT
43318,HALLUCINATION
43317,CONSISTENT
43319,HALLUCINATION
43320,CONSISTENT
43326,PARTIAL
43321,PARTIAL
43322,HALLUCINATION
43324,HALLUCINATION
43323,HALLUCINATION
43325,HALLUCINATION
43327,HALLUCINATION
43328,PARTIAL
43330,HALLUCINATION
43331,HALLUCINATION
43329,HALLUCINATION
43332,CONSISTENT
43333,CONSISTENT
43334,HALLUCINATION
43336,CONSISTENT
43337,HALLUCINATION
43335,HALLUCINATION
43338,CONSISTENT
43339,CONSISTENT
43340,PARTIAL
43341,HALLUCINATION
43343,HALLUCINATION
43342,PARTIAL
43345,CONSISTENT
43344,HALLUCINATION
43347,PARTIAL
43346,PARTIAL
43348,HALLUCINATION
43350,PARTIAL
43349,CONSISTENT
43351,HALLUCINATION
43353,CONSISTENT
43352,HALLUCINATION
43356,HALLUCINATION
43357,CONSISTENT
43355,HALLUCINATION
43359,HALLUCINATION
43354,CONSISTENT
43358,HALLUCINATION
43360,PARTIAL
43361,PARTIAL
43362,CONSISTENT
43366,PARTIAL
43363,CONSISTENT
43365,HALLUCINATION
43367,HALLUCINATION
43364,PARTIAL
43369,HALLUCINATION
43368,HALLUCINATION
43371,HALLUCINATION
43370,CONSISTENT
43372,CONSISTENT
43374,CONSISTENT
43375,HALLUCINATION
43373,CONSISTENT
43377,CONSISTENT
43379,CONSISTENT
43380,HALLUCINATION
43381,HALLUCINATION
43383,PARTIAL
43382,CONSISTENT
43378,HALLUCINATION
43384,HALLUCINATION
43387,PARTIAL
43386,CONSISTENT
43388,HALLUCINATION
43385,HALLUCINATION
43389,HALLUCINATION
43390,HALLUCINATION
43392,CONSISTENT
43391,CONSISTENT
43393,CONSISTENT
43396,HALLUCINATION
43394,CONSISTENT
43395,HALLUCINATION
43397,CONSISTENT
43399,CONSISTENT
43403,CONSISTENT
43400,HALLUCINATION
43402,PARTIAL
43401,HALLUCINATION
43404,HALLUCINATION
43407,CONSISTENT
43405,HALLUCINATION
43409,HALLUCINATION
43408,HALLUCINATION
43406,HALLUCINATION
43410,HALLUCINATION
43413,HALLUCINATION
43411,CONSISTENT
43415,HALLUCINATION
43412,CONSISTENT
43398,HALLUCINATION
43414,CONSISTENT
43416,PARTIAL
43376,HALLUCINATION
43417,HALLUCINATION
43418,PARTIAL
43420,CONSISTENT
43419,CONSISTENT
43422,HALLUCINATION
43421,PARTIAL
43424,HALLUCINATION
43423,CONSISTENT
43425,CONSISTENT
43426,HALLUCINATION
43430,HALLUCINATION
43427,HALLUCINATION
43428,HALLUCINATION
43429,CONSISTENT
43432,CONSISTENT
43431,HALLUCINATION
43433,HALLUCINATION
43438,HALLUCINATION
43434,HALLUCINATION
43437,HALLUCINATION
43435,PARTIAL
43436,CONSISTENT
43439,HALLUCINATION
43440,HALLUCINATION
43441,HALLUCINATION
43442,HALLUCINATION
43447,PARTIAL
43446,PARTIAL
43444,HALLUCINATION
43443,HALLUCINATION
43445,CONSISTENT
43448,HALLUCINATION
43449,PARTIAL
43451,HALLUCINATION
43452,HALLUCINATION
43450,CONSISTENT
43453,PARTIAL
43454,HALLUCINATION
43455,HALLUCINATION
43456,HALLUCINATION
43461,HALLUCINATION
43458,HALLUCINATION
43457,HALLUCINATION
43463,HALLUCINATION
43462,HALLUCINATION
43459,PARTIAL
43464,PARTIAL
43460,HALLUCINATION
43467,CONSISTENT
43465,HALLUCINATION
43470,HALLUCINATION
43466,HALLUCINATION
43469,HALLUCINATION
43468,PARTIAL
43471,CONSISTENT
43472,CONSISTENT
43473,HALLUCINATION
43474,HALLUCINATION
43476,CONSISTENT
43478,HALLUCINATION
43477,HALLUCINATION
43475,CONSISTENT
43480,CONSISTENT
43482,HALLUCINATION
43481,CONSISTENT
43483,CONSISTENT
43484,CONSISTENT
43485,HALLUCINATION
43486,CONSISTENT
43487,HALLUCINATION
43479,HALLUCINATION
43489,CONSISTENT
43488,CONSISTENT
43493,HALLUCINATION
43491,PARTIAL
43490,PARTIAL
43492,CONSISTENT
43494,HALLUCINATION
43495,HALLUCINATION
43496,CONSISTENT
43497,CONSISTENT
43498,HALLUCINATION
43499,CONSISTENT
43501,CONSISTENT
43500,HALLUCINATION
43503,CONSISTENT
43502,HALLUCINATION
43505,HALLUCINATION
43504,CONSISTENT
43506,HALLUCINATION
43507,HALLUCINATION
43509,CONSISTENT
43508,CONSISTENT
43511,HALLUCINATION
43510,HALLUCINATION
43512,CONSISTENT
43514,HALLUCINATION
43513,PARTIAL
43515,HALLUCINATION
43516,HALLUCINATION
43517,HALLUCINATION
43518,HALLUCINATION
43519,CONSISTENT
43520,CONSISTENT
43523,HALLUCINATION
43521,CONSISTENT
43522,HALLUCINATION
43525,HALLUCINATION
43524,HALLUCINATION
43526,CONSISTENT
43527,PARTIAL
43532,HALLUCINATION
43528,HALLUCINATION
43529,PARTIAL
43531,CONSISTENT
43533,CONSISTENT
43534,HALLUCINATION
43535,HALLUCINATION
43538,HALLUCINATION
43540,CONSISTENT
43537,CONSISTENT
43530,CONSISTENT
43539,HALLUCINATION
43536,CONSISTENT
43541,HALLUCINATION
43542,HALLUCINATION
43544,PARTIAL
43546,HALLUCINATION
43543,CONSISTENT
43545,HALLUCINATION
43548,HALLUCINATION
43547,CONSISTENT
43549,PARTIAL
43552,CONSISTENT
43550,CONSISTENT
43553,CONSISTENT
43554,HALLUCINATION
43556,HALLUCINATION
43551,HALLUCINATION
43555,HALLUCINATION
43557,HALLUCINATION
43559,HALLUCINATION
43561,HALLUCINATION
43558,CONSISTENT
43564,HALLUCINATION
43562,HALLUCINATION
43563,HALLUCINATION
43560,CONSISTENT
43565,HALLUCINATION
43567,CONSISTENT
43566,HALLUCINATION
43568,HALLUCINATION
43571,HALLUCINATION
43572,HALLUCINATION
43570,HALLUCINATION
43569,CONSISTENT
43573,PARTIAL
43574,CONSISTENT
43576,HALLUCINATION
43578,PARTIAL
43577,CONSISTENT
43575,CONSISTENT
43580,HALLUCINATION
43579,CONSISTENT
43581,CONSISTENT
43582,HALLUCINATION
43584,HALLUCINATION
43583,HALLUCINATION
43585,HALLUCINATION
43586,HALLUCINATION
43587,CONSISTENT
43588,HALLUCINATION
43589,CONSISTENT
43590,CONSISTENT
43593,CONSISTENT
43591,HALLUCINATION
43595,PARTIAL
43592,HALLUCINATION
43596,HALLUCINATION
43594,HALLUCINATION
43598,CONSISTENT
43597,CONSISTENT
43600,CONSISTENT
43599,HALLUCINATION
43601,CONSISTENT
43605,CONSISTENT
43602,CONSISTENT
43603,CONSISTENT
43604,CONSISTENT
43606,PARTIAL
43607,HALLUCINATION
43608,CONSISTENT
43609,HALLUCINATION
43616,HALLUCINATION
43611,HALLUCINATION
43610,CONSISTENT
43612,CONSISTENT
43614,HALLUCINATION
43613,HALLUCINATION
43615,CONSISTENT
43617,CONSISTENT
43618,HALLUCINATION
43620,CONSISTENT
43621,HALLUCINATION
43619,HALLUCINATION
43623,HALLUCINATION
43624,HALLUCINATION
43625,CONSISTENT
43626,HALLUCINATION
43622,CONSISTENT
43628,CONSISTENT
43629,CONSISTENT
43627,PARTIAL
43630,CONSISTENT
43631,CONSISTENT
43634,HALLUCINATION
43632,CONSISTENT
43633,PARTIAL
43636,CONSISTENT
43635,PARTIAL
43638,PARTIAL
43637,CONSISTENT
43639,CONSISTENT
43640,CONSISTENT
43642,CONSISTENT
43641,CONSISTENT
43643,HALLUCINATION
43644,CONSISTENT
43647,CONSISTENT
43645,HALLUCINATION
43646,HALLUCINATION
43648,HALLUCINATION
43650,PARTIAL
43649,HALLUCINATION
43651,HALLUCINATION
43652,HALLUCINATION
43653,HALLUCINATION
43654,CONSISTENT
43655,HALLUCINATION
43656,CONSISTENT
43659,HALLUCINATION
43657,HALLUCINATION
43658,HALLUCINATION
43660,CONSISTENT
43663,PARTIAL
43665,PARTIAL
43662,HALLUCINATION
43661,HALLUCINATION
43664,HALLUCINATION
43666,HALLUCINATION
43669,PARTIAL
43667,CONSISTENT
43668,HALLUCINATION
43673,HALLUCINATION
43672,HALLUCINATION
43670,CONSISTENT
43671,HALLUCINATION
43675,CONSISTENT
43674,CONSISTENT
43676,HALLUCINATION
43677,CONSISTENT
43681,CONSISTENT
43680,CONSISTENT
43678,CONSISTENT
43679,CONSISTENT
43683,CONSISTENT
43682,CONSISTENT
43684,CONSISTENT
43686,CONSISTENT
43688,PARTIAL
43685,CONSISTENT
43687,CONSISTENT
43689,HALLUCINATION
43691,CONSISTENT
43690,CONSISTENT
43692,HALLUCINATION
43693,HALLUCINATION
43696,CONSISTENT
43694,PARTIAL
43695,HALLUCINATION
43697,HALLUCINATION
43698,CONSISTENT
43699,HALLUCINATION
43700,HALLUCINATION
43702,PARTIAL
43703,CONSISTENT
43704,CONSISTENT
43706,HALLUCINATION
43705,HALLUCINATION
43707,CONSISTENT
43701,HALLUCINATION
43708,HALLUCINATION
43710,CONSISTENT
43711,CONSISTENT
43709,HALLUCINATION
43714,CONSISTENT
43713,CONSISTENT
43715,HALLUCINATION
43718,PARTIAL
43716,CONSISTENT
43712,HALLUCINATION
43719,HALLUCINATION
43717,HALLUCINATION
43720,HALLUCINATION
43721,CONSISTENT
43723,HALLUCINATION
43722,HALLUCINATION
43725,CONSISTENT
43724,CONSISTENT
43726,HALLUCINATION
43728,CONSISTENT
43727,CONSISTENT
43729,CONSISTENT
43732,CONSISTENT
43731,HALLUCINATION
43730,HALLUCINATION
43733,PARTIAL
43734,HALLUCINATION
43735,HALLUCINATION
43736,PARTIAL
43737,HALLUCINATION
43739,PARTIAL
43738,CONSISTENT
43742,PARTIAL
43740,CONSISTENT
43744,HALLUCINATION
43741,PARTIAL
43745,HALLUCINATION
43743,HALLUCINATION
43747,HALLUCINATION
43746,HALLUCINATION
43748,CONSISTENT
43751,HALLUCINATION
43750,HALLUCINATION
43749,CONSISTENT
43753,HALLUCINATION
43752,HALLUCINATION
43755,CONSISTENT
43754,HALLUCINATION
43759,CONSISTENT
43757,CONSISTENT
43756,HALLUCINATION
43758,CONSISTENT
43761,CONSISTENT
43760,CONSISTENT
43763,CONSISTENT
43762,HALLUCINATION
43764,HALLUCINATION
43767,CONSISTENT
43765,CONSISTENT
43766,HALLUCINATION
43768,CONSISTENT
43769,CONSISTENT
43770,CONSISTENT
43771,CONSISTENT
43773,PARTIAL
43772,HALLUCINATION
43775,HALLUCINATION
43776,HALLUCINATION
43774,HALLUCINATION
43778,HALLUCINATION
43779,CONSISTENT
43780,CONSISTENT
43781,HALLUCINATION
43784,HALLUCINATION
43782,HALLUCINATION
43783,CONSISTENT
43777,CONSISTENT
43786,HALLUCINATION
43785,CONSISTENT
43787,PARTIAL
43792,PARTIAL
43788,HALLUCINATION
43790,CONSISTENT
43789,CONSISTENT
43791,CONSISTENT
43793,CONSISTENT
43794,HALLUCINATION
43795,HALLUCINATION
43797,CONSISTENT
43796,HALLUCINATION
43799,CONSISTENT
43800,HALLUCINATION
43802,PARTIAL
43798,CONSISTENT
43801,HALLUCINATION
43803,HALLUCINATION
43804,HALLUCINATION
